"","text","text_id","draft_num","sentiment","word_count","chapter","ADJ","ADP","ADV","AUX","CCONJ","DET","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","INTJ","X","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8"
"59","As she pinched the buttons that would turn it off completely, she glanced at the screen. Below the two calls she’d just hung up on was a long text from the same number. Quinn got spam calls and texts all the time, but they never seemed to be this persistent– or this urgent. Quinn narrowed her eyes and read the contents of the text message.    Quinn,",59,0,-3,67,4,0.0447761194029851,0.104477611940299,0.0447761194029851,0.0447761194029851,0.0597014925373134,0.164179104477612,0.208955223880597,0.0149253731343284,0.0149253731343284,0.104477611940299,0.0447761194029851,0.119402985074627,0.0149253731343284,0,0.134328358208955,0,0,0.00177388764533548,0.00177388764533297,0.00177388764537163,0.00177388764533282,0.00177388764532661,0.00177388764532912,0.987582786482633,0.00177388764533801
"60","You are needed at the following address: 827 FAIRVIEW RD, ALLENSBURG, CO 80121 There is a guest waiting for you. You need to be there by Monday. Do NOT alert any authorities. I ask that you don’t fly, either. If you want to see her again, you’ll need to leave tomorrow morning.  ",60,0,-1,54,4,0,0.0555555555555556,0.0555555555555556,0.0925925925925926,0,0.0555555555555556,0.0925925925925926,0.037037037037037,0.0925925925925926,0.166666666666667,0.0925925925925926,0.185185185185185,0.037037037037037,0,0.222222222222222,0,0,0.00231794808582815,0.00231794808586513,0.554790728456474,0.00231794808581224,0.00231794808581011,0.431301583028556,0.00231794808582635,0.00231794808582794
"61"," Quinn’s face, already pink from the conversation on the park bench, went red. Her heart thumped against her ribcage.  Tyler was quick to notice that something had happened.  ""Hey, is everything alright, Q?""",61,0,0,34,4,0.0882352941176471,0.0882352941176471,0.0588235294117647,0.0882352941176471,0,0.0588235294117647,0.205882352941176,0,0.0588235294117647,0.117647058823529,0.0588235294117647,0.294117647058824,0.0294117647058824,0,0.117647058823529,0.0294117647058824,0,0.00264208442434339,0.00264208442438176,0.00264208442432143,0.981505409029596,0.0026420844243129,0.0026420844243376,0.00264208442434665,0.00264208442436021
"62","Quinn stood up. The world spun around her. Who was this? Who could possibly be playing this sick joke on her? ""I need to leave,"" she said distantly. Without another moment’s hesitation, she started to walk towards the car. She didn’t hear Ty call out to her as she made her way back across the quad and into the parking lot. In fact, the whole world faded into colors, devoid of meaning, devoid of permanence. All that there was, and all that there would be, was that text message. She opened her car door and sat down. Through unsteady breaths, she gripped the wheel as tightly as she could. She tried to close her eyes, but she couldn’t escape the visual of the words ""guest waiting for you"", in unsettlingly polite lettering. The words stared back at her just as intensely as she stared at them. ",62,0,-2,149,4,0.0268456375838926,0.12751677852349,0.0738255033557047,0.0469798657718121,0.0268456375838926,0.0805369127516778,0.194630872483221,0,0.0402684563758389,0.167785234899329,0.00671140939597315,0.181208053691275,0.0402684563758389,0,0.161073825503356,0.00671140939597315,0,0.00070893545176692,0.000708935451762724,0.0007089354517579,0.366558534241091,0.000708935451774899,0.236693284644569,0.00070893545178004,0.393203503855498
"63","With trembling fingers and uncertain eyes, she called the number back. The phone rang for hours. Nothing. She cursed and tried again and waited and waited and waited. Still nothing.  Quinn nearly forgot to put the car in reverse as she backed out of her parking spot.  She cut the twenty-minute drive home to a harrowing twelve-minute rollercoaster ride. Horns honked, dirty looks were thrown, curbs were hit. And by the time she pulled into her driveway, Quinn had completely forgotten about them all.  Her initial instinct, upon seeing the message, was to see her mother. If the message was legitimate, and if anyone had a clue about its origins, it would have had to be her. ",63,0,-6,119,4,0.0420168067226891,0.0756302521008403,0.0420168067226891,0.0504201680672269,0.0588235294117647,0.0840336134453782,0.218487394957983,0.00840336134453781,0.0252100840336134,0.134453781512605,0.0168067226890756,0.176470588235294,0.0420168067226891,0,0.201680672268908,0,0,0.000816112586076414,0.000816112586055343,0.000816112586062416,0.000816112586063229,0.00081611258606513,0.000816112586061752,0.99428721189755,0.000816112586065286
"64","But as Quinn skidded to a stop on the shoulder of the road in front of her house, she saw no car in the driveway. Quinn had thought it might be beneficial for her mother to move out of the dingy apartment she’d lived in ever since the divorce. It had been a long, arduous process, with court dates and fancy clothes and relatives who couldn’t stand to look at one another. Although Quinn was sixteen then, and mired in the chaos and uncertainty of her own adolescent life, she could not resist exploring the dark energy that fueled the divorce proceedings. Many nights, she would stay awake well past midnight, listening to indecipherable arguing from other rooms, the words just outside the threshold of her hearing. She would wonder what life would be like with her dad, or what it would be like with her mom, or what it would be like to be separated from Maeve. She tried to gather as much information as she could, in court, at home, at night, to pick a side, to root for one outcome over the other. But she never could. The more she tried to understand, the more it seemed as though they split simply because that was who they had become. Inevitably, she wondered what ultimately caused the dam to burst. She hadn’t ever seen a physical alteration, though perhaps it was not outside the realm of possibility that something of the sort had happened. They did spar verbally often, but Quinn had thought that to be normal. What was it, then? Was it him? Was it her?  Was it me?",64,0,2,275,4,0.0509090909090909,0.112727272727273,0.0727272727272727,0.109090909090909,0.0327272727272727,0.0836363636363636,0.152727272727273,0.00727272727272727,0.0436363636363636,0.156363636363636,0.0181818181818182,0.130909090909091,0.0363636363636364,0,0.123636363636364,0,0,0.996746522099923,0.0004647825571522,0.000464782557153789,0.000464782557153122,0.000464782557154422,0.000464782557154499,0.00046478255715716,0.000464782557152345
"65","Ultimately, her mother seemed to take the entire process much harder than her father. The court ruled that most of their shared assets would belong to Steven, and Anna was so fed up with him and with the law that she moved in with her sister in New Hampshire. Before Anna left, both she and Steven had sat Quinn down and explained their version of events. Her mother, tearful and tired, promised her it wasn’t her fault, things had just spoiled between her and Dad, she’d still be around to give Quinn anything she needed, she just needed some space. Her father had said the same thing, hugged her, and returned to work before his lunch break was over.  Anna had found meager work as a substitute elementary school teacher and made almost no money. Quinn had made the trip north a handful of times since she received her drivers’ license, but there was almost no room to breathe. The apartment, the town, all of it– claustrophobic. But she never had seen her mother smile so wide as when she would open that door.  Every Sunday after the divorce, her mother would call, and Maeve, who was just nine at the time, would skip out of her seat and pick up the old-fashioned landline phone the family hung on to. The two of them would talk for fifteen, twenty, thirty minutes or more. Sometimes Maeve would be up long past her bedtime talking and laughing with her mother. Steven always allowed this. But he never talked to her himself, except to say goodbye.  Quinn had hoped in a distant silver-lining sense that returning back home and being free of Steven would help to restart her mother’s life, or at the very least to bridge the gap that had formed between her and her oldest daughter. But the years, and the disappearance of Maeve, had taken their toll. Anna leveraged her doctorate in biology to work nights as a custodian, which forced her to sleep during the days, and she rarely left the house for anything else. As she marked time, Quinn tried her best to live around her. ",65,0,8,363,4,0.0495867768595041,0.101928374655647,0.0743801652892562,0.0633608815426997,0.0606060606060606,0.0826446280991736,0.173553719008264,0.0110192837465565,0.0358126721763085,0.140495867768595,0.046831955922865,0.129476584022039,0.0192837465564738,0,0.148760330578512,0,0,0.997837201428757,0.000308971224461243,0.000308971224464957,0.00030897122446249,0.000308971224463322,0.000308971224464456,0.000308971224464098,0.000308971224462719
"66","And of all days, she had to be out today.  Quinn dialed her number, an ordeal that was more than trivial as she fought for control of her fingers. The phone rang once, twice, three times.  ""Hello there, this is Anna Harper. I’m sorry I’m unavailable to pick up the phone at the moment, but I’ll get back to you as soon as I can.""  What? ",66,0,-1,69,4,0.0434782608695652,0.115942028985507,0.0869565217391304,0.101449275362319,0.0289855072463768,0.072463768115942,0.173913043478261,0.0144927536231884,0.0289855072463768,0.173913043478261,0.0434782608695652,0.202898550724638,0.0289855072463768,0,0.072463768115942,0.0144927536231884,0,0.100422374373488,0.00195768826575403,0.0019576882657167,0.00195768826568048,0.0019576882656852,0.00195768826569835,0.887831496032302,0.00195768826567574
"67","Quinn called again. She waited, waited.  A break in the ringing.  ""Hello there, this is Anna Harper.""  Quinn hung up, slammed the phone onto the car floor, and screamed. ",67,0,-2,29,4,0,0.103448275862069,0.0689655172413793,0.0344827586206897,0.0344827586206897,0.137931034482759,0.172413793103448,0,0,0.0689655172413793,0.137931034482759,0.379310344827586,0,0,0.206896551724138,0.0344827586206897,0,0.532764395512554,0.0028407029940937,0.00284070299418105,0.0028407029941334,0.450191386522443,0.00284070299420553,0.00284070299426121,0.00284070299412914
"68","Where the hell is she? Quinn had to breathe. She threw open the door and stepped outside. Two squirrels chased one another across the stone walkway that connected the house’s front stoop to the driveway. Across the street, her neighbor pushed a lawn mower through his yard. Around and around they went. Quinn shook her head and grabbed her phone (sporting a fresh crack down the middle) and hurried inside her house. That day last fall was the fastest she had ever seen life move. She thought there was no possibility of a day, a moment, ever coming to be as dizzying as that one outside of the high school. She was wrong.  She considered her options while pacing across the living room. There weren’t many. She could wait at home, calling her mother, ignoring the message; this way, with any luck, she could find help, or if not, rob some sick prankster or malicious scam artist of some kind of satisfaction. ",68,0,-5,164,4,0.0609756097560976,0.0914634146341463,0.0304878048780488,0.0487804878048781,0.0365853658536585,0.140243902439024,0.24390243902439,0.0121951219512195,0.0304878048780488,0.115853658536585,0.0182926829268293,0.152439024390244,0.0182926829268293,0,0.152439024390244,0,0,0.000606524806500746,0.000606524806492332,0.000606524806497782,0.000606524806492822,0.000606524806501429,0.000606524806499004,0.995754326354516,0.000606524806499815
"69","Alternatively, she could act.  That message. For all she knew, she may have been given false information. She pulled out her phone and searched for the address. Sure enough, Allensburg was a real town, and 827 Fairview Road was a real place. It was an old-looking building, standing maybe four stories tall, buried behind a chain link fence and what looked to be thick rows of forest. It was constructed with old, weathered bricks, and vines grew on all of its walls. Windows, some covered with plywood, and still others broken, looked out onto the lonely road that connected the building to the rest of the world.  Maeve shouldn’t be there. And, perhaps most importantly, who had sent her that message? She read through it again, hoping that some clue would jump out at her. But she had already memorized and turned over every word of the text. It was more or less as concise as it could be. ",69,0,-1,161,4,0.0745341614906832,0.105590062111801,0.0807453416149068,0.0993788819875776,0.0559006211180124,0.105590062111801,0.173913043478261,0.0124223602484472,0.0124223602484472,0.111801242236025,0.0248447204968944,0.173913043478261,0.0124223602484472,0,0.130434782608696,0,0,0.0427137910488789,0.000659448055064033,0.000659448055073017,0.000659448055070635,0.000659448055070694,0.000659448055061494,0.953329520620715,0.000659448055066433
"70","Quinn took a seat at the dining room table. She hovered her thumbs above the reply bar.  What else could she do?  She formulated a response by asking the two questions that were most pressingly on her mind. Typing them out made her dizzy.  ""A guest""? Who is this?",70,0,-1,49,4,0.0204081632653061,0.0612244897959184,0.0612244897959184,0.0612244897959184,0,0.122448979591837,0.244897959183673,0.0204081632653061,0,0.224489795918367,0.0204081632653061,0.183673469387755,0.0204081632653061,0,0.142857142857143,0,0,0.0024694251585915,0.00246942515855739,0.293010419917416,0.00246942515860927,0.00246942515860517,0.00246942515860215,0.00246942515859295,0.692173029131025
"71","She sent the text and felt a wave of nausea rise in her throat.  The response came almost immediately.   ",71,0,0,19,4,0,0.105263157894737,0.105263157894737,0,0.0526315789473684,0.157894736842105,0.315789473684211,0,0,0.105263157894737,0,0.105263157894737,0,0,0.157894736842105,0,0,0.005174790971716,0.00517479097160144,0.0051747909716519,0.00517479097162321,0.00517479097161601,0.00517479097173896,0.963776463198346,0.00517479097170701
"72","Head out tomorrow morning to the Quickie Motel in Springfield, Illinois, for proof of life. Text this number when you get there.   Just like that, she had a destination. It, too, was a real place; the drive there was around fourteen hours in length. She put her phone down and for the first time took note of the stillness of her surroundings. The plan was in motion, now, not her. ",72,0,2,70,4,0.0285714285714286,0.171428571428571,0.1,0.0285714285714286,0.0142857142857143,0.114285714285714,0.228571428571429,0.0142857142857143,0.0142857142857143,0.128571428571429,0.0571428571428571,0.2,0,0,0.1,0,0,0.00162163766087499,0.00162163766088934,0.00162163766088066,0.00162163766090506,0.00162163766089355,0.260309227690446,0.729960946344223,0.00162163766088674
"73","But how stupid it was! Quinn could count on one hand the number of times she had ever left her home state of New Jersey, and she had to prepare to go across the country by car over the span of three days on a rescue mission to save her sister. A rescue mission, by herself. She was sure she’d seen a movie– no, a television show– just like it. She laughed out loud, a nervous, chattering laugh that was foreign to her ears. How did that show end?  That’s right. I never finished it. Working further against her was that she still had no name. The rational conclusion she should have arrived at was that some sadistic student had come upon her number somehow, probably from college, and was getting a laugh out of messing with her. She was easy pickings, after all. Not very social, a public incident in the recent past. The message, combined with the hidden identity, and the request to keep the police uninvolved, reeked of dishonesty. But that phrase– if you want to see her again– there was no way she could not see it through.  So, against her better judgment, she raced up the stairs to grab her bag. As she threw a few days’ worth of clothes in it, she wondered what exactly she would need for this excursion, should it be legitimate. This mysterious text figure hadn’t ever mentioned a transfer of money. Was this person just going to meet with Quinn at the ivy-covered building and hand Maeve over? Would Quinn have to do something in exchange for her? And where was her father in all of this?",73,0,10,282,4,0.0673758865248227,0.113475177304965,0.0709219858156028,0.0709219858156028,0.024822695035461,0.102836879432624,0.177304964539007,0.00709219858156028,0.0425531914893617,0.141843971631206,0.0212765957446809,0.141843971631206,0.0212765957446809,0,0.138297872340426,0.00354609929078014,0,0.111524448841805,0.0571508564883532,0.00045362362062727,0.0004536236206197,0.829056576566727,0.000453623620625405,0.000453623620621258,0.000453623620620592
"74","The more Quinn thought about what she may be getting into, the less it all made sense. So she decided to focus on her breathing, and what to bring. Would she need a weapon? There were no guns in the house. And for all she knew, someone was out there, following her every move. They managed to get her phone number. If she went to buy a weapon, would this person know about it? If she brought one on her ride, would that ruin something? Plans and fears flashed in her mind. She lept in logic, played with ideas that were just as plausible as they were fantastical.  She considered texting the number back, but decided against it. Yes, she needed to know what to bring, what to expect, what to do, but calling was against the rules. What if sending off-topic text messages was, too? Returning downstairs, she caught a gleam from the kitchen. Next to the stove, a magnetic block of wood displayed three knives, each larger than the last. Quinn looked over her shoulder, certain that someone was watching, but the house was as still as it ever had been. ",74,0,-2,194,4,0.0463917525773196,0.0824742268041237,0.0670103092783505,0.0721649484536082,0.0309278350515464,0.0979381443298969,0.144329896907216,0.0103092783505155,0.0412371134020619,0.175257731958763,0.0103092783505155,0.180412371134021,0.0360824742268041,0,0.180412371134021,0.00515463917525773,0,0.000695880103999081,0.000695880103987915,0.000695880103999384,0.000695880103991391,0.307767924602682,0.000695880103992694,0.688056794773348,0.000695880103999223
"75","Through measured breaths, she made her way to the block. She wrapped her fingers around the handle of the largest knife, and daydreamed. She stuck the knife into someone else, someone who wanted to kill her, someone who wanted to kill Maeve. It was heavy enough. It was certainly intimidating enough.  No, this wasn’t happening. Quinn pulled out her phone and dialed her mother’s number again. Nothing. She texted her. I need to talk to you ASAP. A minute, two, five. Nothing. The knife would make the journey with her.",75,0,-12,92,4,0.0434782608695652,0.0869565217391304,0.0543478260869565,0.0434782608695652,0.0217391304347826,0.0760869565217391,0.141304347826087,0.0217391304347826,0.0543478260869565,0.25,0.0217391304347826,0.217391304347826,0,0,0.173913043478261,0.0108695652173913,0,0.990653932113171,0.00133515255526849,0.00133515255526323,0.00133515255524986,0.00133515255526,0.00133515255526165,0.00133515255527956,0.00133515255524655
"76","Quinn made one more pass through the house to ensure she had packed everything she needed.  As she reached the upstairs landing, she stepped on a particularly creaky patch of floor, one that had been notorious for announcing its existence to the rest of the house for as long as Quinn could remember. It was directly in front of Maeve’s room. Maeve’s room, ajar, looking into her, pleading. Make me whole again. Quinn shut the door and went back downstairs. It was still only 3 o’clock. She threw her bag onto the coffee table, sat on her couch, and turned on the television. It was a Friends rerun. She had never found the episodes very funny, but she did enjoy them. The show brought her back to middle school, when her father used to sit her down at the table and help her with math homework, or essays, as the laugh track drifted into the dining room table. Her mother always had Friends on those nights.",76,0,9,169,4,0.0473372781065089,0.106508875739645,0.0887573964497041,0.0532544378698225,0.029585798816568,0.0887573964497041,0.207100591715976,0.0177514792899408,0.0236686390532544,0.136094674556213,0.029585798816568,0.136094674556213,0.0236686390532544,0,0.142011834319527,0,0,0.000648137214515015,0.0006481372144968,0.000648137214510305,0.000648137214500779,0.000648137214514703,0.185369964888441,0.000648137214507358,0.810741211824514
"77","Her father wasn’t home much back then, but when he was, he was always ready to help her. Homework, girl scout projects, even video games. Quinn remembered one night, when she was very little, being stuck on a level of an old racing game that she loved to play. Just as she was about to give up and go to bed, her father came home from work, and upon hearing what was happening, beat the level on the first try. Her ten-year-old self absolutely thought him a superhero that night.  Interspersed throughout those times, and even after the messy divorce, were dozens of small superhero moments. Throughout the past few months, Quinn had been asked about her father countless times, from other family members, acquaintances, and curious news-watching onlookers. She always struggled to feel she could describe him well. Steven, the truant, distant superhero.  She could only imagine where he was and what he was doing now. ",77,0,2,161,4,0.0993788819875776,0.0745341614906832,0.111801242236025,0.0807453416149068,0.0372670807453416,0.062111801242236,0.211180124223602,0.0124223602484472,0.031055900621118,0.118012422360248,0.0186335403726708,0.186335403726708,0.0186335403726708,0,0.124223602484472,0,0,0.630837204839806,0.000695880104002365,0.000695880103999904,0.000695880103996718,0.000695880103997798,0.364987514536197,0.000695880103996769,0.00069588010400309
"78","As she watched, Quinn felt her eyes grow heavy. She unzipped her bag and put a sweatshirt on. The show numbed her mind, chilled her body, made her cognizant of all of the hours she’d spent awake in bed over the past days, weeks, months. One episode finished, another began, and then another.  She was not sure exactly when she nodded off. Sleep was so similar to waking.  ./. She lay there, frozen.",78,0,0,73,5,0.0684931506849315,0.0958904109589041,0.0684931506849315,0.0273972602739726,0.0273972602739726,0.0958904109589041,0.232876712328767,0.0136986301369863,0.0136986301369863,0.150684931506849,0.0136986301369863,0.232876712328767,0.0136986301369863,0,0.178082191780822,0,0,0.00128958779030899,0.00128958779029663,0.00128958779031058,0.0012895877903093,0.336553825851829,0.6557086474063,0.00128958779033438,0.00128958779031061
"79","The stage lights grew hotter and hotter against her cheek.  She knew the words, but they wouldn’t come out. In her periphery, she saw him, standing there, waiting, expecting, wondering what was wrong. The audience’s silence was interrupted by scattered murmurs.  She tried to breathe. She couldn’t. She tried again. There was no air in that building. She panicked. She screamed. No one else moved. She was dying. ",79,0,-11,71,5,0.0422535211267606,0.0563380281690141,0.0563380281690141,0.0704225352112676,0.028169014084507,0.0845070422535211,0.154929577464789,0,0.0563380281690141,0.197183098591549,0,0.253521126760563,0,0,0.253521126760563,0,0,0.102901777093738,0.00138405511665952,0.0013840551166598,0.00138405511666069,0.00138405511666983,0.678178408426894,0.00138405511666156,0.211999538896057
"80","Everyone was watching her die. The pain was unbearable. She felt color drain from her face.  Bang, bang! Someone was pounding on the door stage left.  BANG! BANG! Would they not just let her die? Quinn awoke, gasping for air. Someone was banging on the front door, loud enough to hear over the falling rain. ",80,0,-9,55,5,0.0545454545454545,0.0909090909090909,0.0363636363636364,0.0909090909090909,0,0.0727272727272727,0.218181818181818,0,0.0363636363636364,0.145454545454545,0.0181818181818182,0.236363636363636,0,0,0.236363636363636,0,0,0.00149345662920552,0.00149345662916417,0.00149345662912888,0.00149345662920942,0.0014934566291617,0.301783628550222,0.00149345662914105,0.689255631674767
"81","Rain? Was it not just beautiful outside? She glanced at the digital clock underneath the television as she stood up. 8:45. She had been out longer than she intended.  She sauntered to the front door, nerves still muted by sleep, and looked out the peephole. It was Ty, soaking wet.  Quinn creaked open the door and spoke groggily.  ""Hey, Ty. What’s up?""",81,0,2,64,5,0.078125,0.109375,0.109375,0.0625,0.03125,0.078125,0.109375,0,0,0.125,0.046875,0.25,0.03125,0,0.171875,0.015625,0.015625,0.00128958779029176,0.00128958779032059,0.00128958779031084,0.00128958779030244,0.776677070721463,0.215585402536698,0.00128958779029942,0.00128958779031447
"82","He looked relieved. ""Can I come in for a second? It sucks out here."" ""Yeah, sure."" Quinn swung open the door and Ty stepped in. Shit. The bag. ",82,0,-4,28,5,0.107142857142857,0.107142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.107142857142857,0.214285714285714,0,0,0.107142857142857,0,0.428571428571429,0,0,0.178571428571429,0.0357142857142857,0,0.00366790724813639,0.382502106337292,0.00366790724807211,0.00366790724814978,0.595490450173848,0.0036679072481603,0.00366790724813379,0.00366790724820761
"83","It was still open. Ty looked at it, and at the object inside, which rested on top of a sea of clothes. His expression changed, and he spoke quietly.  ""Is everything alright, Q?"" She sighed. She still wasn’t thinking clearly enough to craft a lie, so she answered truthfully. ",83,0,3,50,5,0.06,0.1,0.14,0.06,0.04,0.06,0.12,0,0.04,0.18,0.04,0.26,0,0,0.16,0,0,0.00186126136024092,0.00186126136025615,0.00186126136022563,0.327932116225215,0.00186126136023535,0.473067349749914,0.00186126136021626,0.189694227223697
"84","""No,"" she breathed. ""Not right now."" As if he had not heard her, he started into a clumsy speech. ""Look, I’m sorry if what… I did earlier was upsetting. That wasn’t what I wanted. And I wouldn’t be bothering you, trust me, but you looked really messed-up, and you weren’t responding to anything I sent you. I know, I’m being nosy, and creepy, but I’ve never seen you like that, and I…I was just worried.""  After saying this, he seemed to come back to reality. ",84,0,-6,93,5,0.0645161290322581,0.043010752688172,0.0752688172043011,0.129032258064516,0.0645161290322581,0.010752688172043,0.043010752688172,0,0.0645161290322581,0.290322580645161,0,0.301075268817204,0.043010752688172,0,0.150537634408602,0.021505376344086,0,0.00169434932885115,0.98813955469797,0.00169434932885413,0.0016943493288539,0.00169434932886215,0.00169434932888749,0.0016943493288641,0.00169434932885697
"85","""And if that big-ass knife is for me, then I guess I just made myself an easier target showing up here, right?"" he added. Quinn found the joking smile on his lips to be so foreign that she smiled back herself.  What a dork.  ""No, it’s not for you."" ",85,0,0,51,5,0.0588235294117647,0.0784313725490196,0.0980392156862745,0.0588235294117647,0.0196078431372549,0.0980392156862745,0.117647058823529,0,0.0392156862745098,0.196078431372549,0.0196078431372549,0.254901960784314,0.0392156862745098,0,0.137254901960784,0.0392156862745098,0,0.244660966021706,0.739486527432095,0.00264208442437172,0.00264208442441714,0.00264208442435246,0.0026420844243591,0.00264208442433739,0.00264208442436183
"86","Without warning, she hugged him.  Taken by surprise, Ty eventually put his arms around her.  ""Seriously, though, I am going to have to know what the knife is for."" Quinn took a breath, and pulled back. ",86,0,-3,36,5,0,0.111111111111111,0.111111111111111,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.138888888888889,0,0.0555555555555556,0.166666666666667,0.0555555555555556,0.305555555555556,0,0,0.222222222222222,0,0,0.411878159105635,0.00406220822874778,0.00406220822854569,0.00406220822864144,0.00406220822860514,0.00406220822867068,0.563748591522534,0.00406220822862048
"87","""It’s family shit. Nothing you have to worry about."" Ty happened to know about Quinn’s family history, and could not help himself. ""Did you find your dad? Are you gonna kill him?"" ""Tyler, stop."" ""Ah– sorry, Q,"" he responded, sheepishly. ""I just… don’t want you to get hurt. Can you tell me what’s going on? Please. I won’t say a word to anybody. Hell, I don’t even know who I’d tell if I wanted to.""",87,0,-14,82,5,0,0.0487804878048781,0.0487804878048781,0.109756097560976,0.0121951219512195,0.0121951219512195,0.0853658536585366,0,0.121951219512195,0.24390243902439,0.0365853658536585,0.365853658536585,0.0121951219512195,0,0.219512195121951,0.0609756097560976,0,0.00155490992518401,0.98911563052379,0.00155490992516957,0.00155490992518349,0.00155490992515514,0.00155490992518302,0.00155490992517462,0.0015549099251597
"88","She thought this was probably true. Ty lived alone in an apartment, and he had lost contact with his parents years ago. She wasn’t sure how many friends he liked to gossip with, but he didn’t exactly exude social confidence in the classes they had together.  Still, she spoke carefully.  ""You don’t know anything right now. That’s probably for the best. What you should do, is leave now, and I’ll be back at school later this week. No one will be hurt, with the knife, or with anything else; I swear it. Okay?"" He looked back at her blankly. ""You’re scaring me. What is happening?""",88,0,0,111,5,0.0630630630630631,0.0810810810810811,0.135135135135135,0.126126126126126,0.036036036036036,0.0540540540540541,0.0990990990990991,0,0.036036036036036,0.207207207207207,0.00900900900900901,0.216216216216216,0,0,0.144144144144144,0.00900900900900901,0,0.587557170130719,0.405423907622124,0.00116982037453072,0.00116982037454105,0.00116982037450889,0.00116982037454322,0.00116982037452232,0.00116982037451027
"89","Quinn covered her face with her hands. ""Just leave before I ask you to help me."" Ty puffed his chest out. ""A harrowing, life-or-death mission with a girl from my Calc class who I just met a few months ago? How could I walk away from that opportunity?"" Quinn sat down on the couch, defeated. ""Last chance."" ""No shot, Q.""",89,0,0,62,5,0.032258064516129,0.0806451612903226,0.112903225806452,0.0161290322580645,0.0161290322580645,0.0967741935483871,0.225806451612903,0,0.0161290322580645,0.161290322580645,0.0806451612903226,0.338709677419355,0.0161290322580645,0,0.145161290322581,0,0,0.00162163766092857,0.00162163766091887,0.00162163766091844,0.131700854267833,0.00162163766092273,0.200374197581251,0.659816759846305,0.00162163766092308
"90","Without another word, she pulled her phone out of her pocket and showed Ty the mysterious texts. He read through them slowly and carefully.  ""This is insane,"" he concluded. ""This can’t be real. It’s not... one of your high school friends pulling a dumb prank on you?"" Quinn shrugged. ""Maybe. But what if it’s not?"" He sighed. ""Either way, there’s no way in hell you’re going alone. Plus, your car is a piece of crap. We can take mine. And drive in shifts."" ",90,0,-13,88,5,0.0568181818181818,0.102272727272727,0.0454545454545455,0.0681818181818182,0.0568181818181818,0.0681818181818182,0.159090909090909,0.0113636363636364,0.0340909090909091,0.215909090909091,0.0113636363636364,0.295454545454545,0.0113636363636364,0,0.147727272727273,0.0113636363636364,0,0.00116982037453383,0.67132254624015,0.00116982037452161,0.00116982037450224,0.00116982037454059,0.00116982037453963,0.321658531512693,0.00116982037451935
"91","A pause.  ""If anything happens, good, bad, or indifferent, I’ll have your back. Okay?"" Quinn’s voice cracked. ""Don’t you have anything better to do?""",91,0,0,27,5,0.148148148148148,0,0,0.0740740740740741,0.037037037037037,0.037037037037037,0.111111111111111,0,0.111111111111111,0.185185185185185,0.037037037037037,0.481481481481481,0.037037037037037,0,0.185185185185185,0.037037037037037,0,0.00517479097169931,0.96377646319851,0.0051747909716141,0.00517479097162036,0.00517479097164172,0.00517479097160838,0.00517479097164121,0.0051747909716653
"92","Ty grinned. ""Are you kidding me? Video games and my bong are very important, but they can wait this time. And if we miss a little bit of class, who cares? We just crushed our quizzes. We’ll be fine.""  Quinn could hardly believe what she was hearing. She took an uneven sigh.  ""Okay."" Ty started toward the door. ""I’ll be packed and in your driveway at 7:30 tomorrow morning. See you then.""",92,0,0,75,5,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.12,0.0533333333333333,0.0533333333333333,0.16,0.0133333333333333,0,0.2,0.04,0.266666666666667,0.0133333333333333,0,0.16,0.0133333333333333,0,0.0012895877903069,0.00128958779032798,0.00128958779030278,0.00128958779028614,0.00128958779032378,0.990972885467856,0.00128958779029229,0.0012895877903042
"93","Quinn didn’t stand up to walk him out. Her eyes followed his tall, athletic frame out of the door, watching the colors of his clothes move through space.  She peeked through the blinds to watch him pull away. Just one car, her own, remained in the driveway to absorb the sheets of rain that forced themselves upon her town.  Of course, her mother had not responded to her text, either. Though she felt unready to welcome sleep again, felt unready for anything, Quinn went upstairs, changed, opened her laptop, as though it was any other night. But there were strings, long, wispy, attached to her fingers. Every time she tried to pull them off, they would knot; every time she moved, she felt the weight of the object the strings were attached to. As the rest of the quiet evening dragged on, she longed to free herself. ",93,0,1,148,5,0.0675675675675676,0.128378378378378,0.0472972972972973,0.0337837837837838,0.00675675675675676,0.0878378378378378,0.175675675675676,0.00675675675675676,0.0472972972972973,0.168918918918919,0.0135135135135135,0.182432432432432,0.027027027027027,0,0.189189189189189,0,0,0.183321972565263,0.000695880103992055,0.00069588010399758,0.000695880104003316,0.648942068343217,0.000695880104005335,0.000695880104001436,0.16425655857152
